player_name,Pitches,Average Pitch Speed,Average Effective Pitch Speed,Average Spin Rate,Average Horizontal Break,Average Vertical Break,Average Balls,Average Barrel,Corner %,Total Strikes,Total Balls,Total Hit,Strike Percent,Ball Percent,Hit Percent,BAA,SLGA,BABIPA,wOBAA,mlb_id,salary,yearID,ERA,W,L,ER,Total Wins,Total Loss,Total ER
Tony Sipp,730,85.85684931506849,85.07623626373626,1754.4273624823695,0.7065753424657534,1.0493150684931507,0.8506849315068493,0.00821917808219178,0.0273972602739726,362,242,126,0.4958904109589041,0.3315068493150685,0.1726027397260274,0.20809248554913296,0.35260115606936415,0.2605042016806723,0.2676216216216217,448609,6000000,2015,1.99,3,4,12,3,4,12
Tony Watson,948,92.23597046413502,91.49248120300751,2365.4540481400436,1.4170886075949367,0.9670886075949368,0.8027426160337553,0.007383966244725738,0.03164556962025317,465,313,170,0.49050632911392406,0.33016877637130804,0.17932489451476794,0.2026431718061674,0.27312775330396477,0.25748502994011974,0.25595141700404855,453265,3450000,2015,1.91,4,1,16,4,1,16
Travis Wood,1503,87.27215189873418,85.68647019423979,2061.9439124487003,0.2379746835443038,1.3305129913391072,0.9021956087824351,0.00998003992015968,0.04063957361758828,715,561,227,0.47571523619427813,0.37325349301397204,0.15103127079174983,0.22018348623853212,0.36085626911314983,0.28703703703703703,0.2886350974930362,475243,6170000,2015,3.84,5,4,43,5,4,43
Trevor Bauer,2427,88.90012360939431,88.75675105485232,2164.4034697508896,-0.37762669962917184,0.9320972393901936,0.8990523279769262,0.009888751545117428,0.042439225381128966,1075,935,417,0.4429336629583848,0.38524927894519984,0.17181705809641531,0.2244165170556553,0.3752244165170557,0.2708860759493671,0.30952,545333,1697500,2015,4.55,11,12,89,11,12,89
Trevor Rosenthal,1063,95.36698024459078,94.44874031007753,2216.1592039800994,-0.8493885230479774,1.4435559736594543,0.9238005644402634,0.0037629350893697085,0.05644402634054563,524,377,162,0.4929444967074318,0.354656632173095,0.1523988711194732,0.25327510917030566,0.3318777292576419,0.3503184713375796,0.293574297188755,572096,5600000,2015,2.1,2,4,16,2,4,16
Tyson Ross,2834,90.39774170783345,88.95009140767824,2432.9610337972167,-0.3942131263232181,0.7085391672547636,0.9163726182074806,0.00529287226534933,0.0374029640084686,1289,1091,454,0.45483415666901905,0.3849682427664079,0.16019760056457305,0.2346456692913386,0.32440944881889766,0.3182844243792325,0.29962237762237764,475115,9625000,2015,3.26,10,12,71,10,12,71
Ubaldo Jimenez,2457,88.14720977596741,87.66823770491803,1983.9006451612904,-0.7108757637474542,1.1028105906313646,0.8726088726088727,0.007326007326007326,0.026883910386965377,1100,919,438,0.4477004477004477,0.37403337403337406,0.17826617826617827,0.2504378283712785,0.37653239929947463,0.3016627078384798,0.31940157480314957,434622,12673102,2015,4.11,12,10,84,12,10,84
Vance Worley,1198,87.43063439065108,85.51864406779661,2158.87167736022,-0.4830550918196995,0.8996661101836394,0.8823038397328882,0.008347245409015025,0.018363939899833055,517,433,248,0.4315525876460768,0.3614357262103506,0.20701168614357263,0.28040540540540543,0.40878378378378377,0.3235294117647059,0.32808777429467084,474699,2600000,2015,4.02,4,6,32,4,6,32
Wade Davis,894,93.32897091722594,92.31890315052509,2441.8732227488154,-0.2070469798657718,1.1503355704697986,0.9608501118568232,0.005592841163310962,0.040268456375838924,439,324,131,0.49105145413870244,0.3624161073825503,0.1465324384787472,0.13917525773195877,0.2268041237113402,0.1937984496124031,0.19859154929577466,451584,8000000,2015,0.94,8,1,7,8,1,7
Wade Miley,2858,87.82540237928622,87.41201275690999,2135.610518292683,0.6728481455563331,1.11777466759972,0.9226731980405878,0.009097270818754374,0.026242127361791462,1176,1132,550,0.41147655703289016,0.3960811756473058,0.19244226731980407,0.26126126126126126,0.4144144144144144,0.301707779886148,0.3314324693042292,489119,16329674,2015,4.46,11,11,96,11,11,96
Wei-Yin Chen,2484,88.0981078904992,87.53715913715914,2013.9352669188734,0.6693639291465379,1.179669887278583,0.7693236714975845,0.011674718196457327,0.04710144927536232,1189,805,490,0.4786634460547504,0.32407407407407407,0.1972624798711755,0.2631578947368421,0.47039473684210525,0.29193899782135074,0.3391896024464832,612672,12500000,2015,3.34,11,8,71,11,8,71
Will Smith,889,87.93768278965129,86.86658932714617,2104.7875457875457,-0.07086614173228346,0.92429696287964,0.8717660292463442,0.006749156355455568,0.014623172103487065,450,313,126,0.5061867266591676,0.35208098987626546,0.14173228346456693,0.23076923076923078,0.3641025641025641,0.34146341463414637,0.29233644859813085,519293,1475000,2015,2.7,7,2,19,7,2,19
Wily Peralta,1395,91.01254480286738,90.78377192982457,1776.131983805668,-0.7366308243727598,1.0173476702508961,0.8946236559139785,0.01003584229390681,0.03082437275985663,562,538,295,0.4028673835125448,0.385663082437276,0.2114695340501792,0.30498533724340177,0.49560117302052786,0.3262411347517731,0.3794133333333333,503449,2800000,2015,4.72,5,10,57,5,10,57
Yovani Gallardo,2926,88.33041695146959,87.6031619179986,2142.283855082659,-0.20047846889952153,1.1289131920710869,0.9726589200273411,0.00580997949419002,0.03417634996582365,1205,1176,545,0.411825017088175,0.4019138755980861,0.1862611073137389,0.2664624808575804,0.3996937212863706,0.3,0.3235236768802228,451596,8728776,2015,3.42,13,11,70,13,11,70
Yusmeiro Petit,990,84.9119191919192,86.2428125,2132.480952380952,-0.14777777777777779,1.291111111111111,0.7484848484848485,0.00909090909090909,0.03636363636363636,441,319,230,0.44545454545454544,0.32222222222222224,0.23232323232323232,0.27340823970037453,0.5056179775280899,0.27906976744186046,0.34618881118881123,433589,2500000,2015,3.67,1,1,31,1,1,31
Zach Duke,918,85.50566448801743,84.4989932885906,1904.4206549118387,0.523202614379085,0.29782135076252725,1.0054466230936818,0.00980392156862745,0.00980392156862745,422,358,138,0.4596949891067538,0.3899782135076253,0.1503267973856209,0.2222222222222222,0.4074074074074074,0.265625,0.33,435043,5000000,2015,3.41,3,6,23,3,6,23
Zach McAllister,1102,92.75771324863884,93.896872125115,2212.930792377131,-0.8587114337568058,1.1959165154264972,0.8629764065335753,0.006352087114337568,0.06261343012704174,542,389,171,0.49183303085299457,0.352994555353902,0.15517241379310345,0.2571428571428571,0.35918367346938773,0.35365853658536583,0.3020833333333333,502083,1300000,2015,3,4,4,23,4,4,23
Zach Putnam,777,86.86280566280567,85.84209827357238,1824.1409574468084,-0.9244530244530245,0.8387387387387387,0.915057915057915,0.009009009009009009,0.014157014157014158,379,291,107,0.4877734877734878,0.3745173745173745,0.1377091377091377,0.25,0.40853658536585363,0.3541666666666667,0.34161290322580645,474029,975000,2015,4.07,3,3,22,3,3,22
Zack Britton,772,95.0940414507772,93.49511228533686,2090.7872928176794,0.9933937823834197,0.6734455958549223,0.7227979274611399,0.0025906735751295338,0.01683937823834197,393,247,132,0.5090673575129534,0.31994818652849744,0.17098445595854922,0.19402985074626866,0.2736318407960199,0.27906976744186046,0.2367289719626168,502154,6750000,2015,1.92,4,1,14,4,1,14
Zack Greinke,2713,88.96892738665684,88.26610423697038,2239.543127215439,-0.34179874677478805,0.8386656837449318,0.8451898267600443,0.006634721710283818,0.024327312937707336,1227,979,507,0.4522668632510136,0.3608551419093255,0.1868779948396609,0.18796992481203006,0.2721804511278195,0.23170731707317074,0.2322695035460993,425844,31799030,2015,1.66,19,3,41,19,3,41
